0.0, 1.0087262032186417
10.0, 1.0244248848978066
20.0, 1.0400994621644295
30.0, 1.0557344661031627
40.0, 1.0713144668527559
50.0, 1.0868240888334653
60.0, 1.102248025920895
70.0, 1.117571056551295
80.0, 1.1327780587434044
90.0, 1.1478540250220233
100.0, 1.1627840772285785
110.0, 1.1775534812040687
120.0, 1.1921476613299018
130.0, 1.206552214912271
140.0, 1.2207529263958725
150.0, 1.2347357813929454
160.0, 1.2484869805137777
170.0, 1.2619929529850396
180.0, 1.2752403700424977
190.0, 1.2882161580848965
200.0, 1.3009075115760242
210.0, 1.3133019056822302
220.0, 1.3253871086329254
230.0, 1.3371511937918616
240.0, 1.3485825514272822
250.0, 1.3596699001693255
260.0, 1.370402298143375
270.0, 1.3807691537683684
280.0, 1.3907602362094094
290.0, 1.4003656854743667
300.0, 1.409576022144496
310.0, 1.4183821567294808
320.0, 1.4267753986376637
330.0, 1.4347474647526095
340.0, 1.442290487607542
350.0, 1.4493970231495834
360.0, 1.4560600580861365
370.0, 1.4622730168061566
380.0, 1.4680297678694867
390.0, 1.4733246300578482
400.0, 1.4781523779815178
410.0, 1.4825082472361557
420.0, 1.4863879391046984
430.0, 1.489787624799672
440.0, 1.492703949241745
450.0, 1.495134034370785
460.0, 1.4970754819861578
470.0, 1.4985263761134602
480.0, 1.4994852848953575
490.0, 1.499951262004652
500.0, 1.4999238475781955
510.0, 1.4994030686707172
520.0, 1.4983894392281236
530.0, 1.4968839595802983
540.0, 1.4948881154538944
550.0, 1.492403876506104
560.0, 1.4894336943808426
570.0, 1.4859805002892732
580.0, 1.482047702117055
590.0, 1.4776391810611718
600.0, 1.4727592877996583
610.0, 1.4674128381980072
620.0, 1.4616051085564905
630.0, 1.4553418304030885
640.0, 1.4486291848371642
650.0, 1.4414737964294635
660.0, 1.4338827266844643
670.0, 1.4258634670715238
680.0, 1.4174239316317034
690.0, 1.4085724491675644
700.0, 1.3993177550236466
710.0, 1.3896689824657371
720.0, 1.3796356536674406
730.0, 1.369227670312942
740.0, 1.3584553038252414
750.0, 1.3473291852294986
760.0, 1.335860294661495
770.0, 1.3240599505315656
780.0, 1.311939798354693
790.0, 1.299511799257793
800.0, 1.2867882181755232
810.0, 1.273781611746275
820.0, 1.2605048159202883
830.0, 1.2469709332921155
840.0, 1.2331933201699457
850.0, 1.219185573394539
860.0, 1.2049615169207863
870.0, 1.1905351881751371
880.0, 1.175920824202351
890.0, 1.1611328476152556
900.0, 1.1461858523613686
910.0, 1.1310945893204325
920.0, 1.1158739517470788
930.0, 1.1005389605729823
940.0, 1.0851047495830164
950.0, 1.0695865504800328
960.0, 1.0539996778530114
970.0, 1.0383595140634094
980.0, 1.022681494064627
990.0, 1.0069810901695726
1000.0, 0.9912737967813584
1010.0, 0.9755751151021934
1020.0, 0.9599005378355706
1030.0, 0.9442655338968372
1040.0, 0.9286855331472442
1050.0, 0.913175911166535
1060.0, 0.8977519740791049
1070.0, 0.8824289434487051
1080.0, 0.8672219412565956
1090.0, 0.8521459749779767
1100.0, 0.8372159227714218
1110.0, 0.8224465187959316
1120.0, 0.8078523386700982
1130.0, 0.7934477850877291
1140.0, 0.7792470736041275
1150.0, 0.7652642186070547
1160.0, 0.7515130194862224
1170.0, 0.7380070470149606
1180.0, 0.7247596299575022
1190.0, 0.7117838419151035
1200.0, 0.6990924884239758
1210.0, 0.6866980943177698
1220.0, 0.6746128913670746
1230.0, 0.6628488062081384
1240.0, 0.6514174485727178
1250.0, 0.6403300998306745
1260.0, 0.629597701856625
1270.0, 0.6192308462316316
1280.0, 0.6092397637905906
1290.0, 0.5996343145256333
1300.0, 0.5904239778555043
1310.0, 0.5816178432705192
1320.0, 0.5732246013623363
1330.0, 0.5652525352473905
1340.0, 0.557709512392458
1350.0, 0.5506029768504166
1360.0, 0.5439399419138636
1370.0, 0.5377269831938434
1380.0, 0.5319702321305133
1390.0, 0.5266753699421518
1400.0, 0.5218476220184823
1410.0, 0.5174917527638443
1420.0, 0.5136120608953016
1430.0, 0.510212375200328
1440.0, 0.5072960507582549
1450.0, 0.5048659656292149
1460.0, 0.5029245180138423
1470.0, 0.5014736238865398
1480.0, 0.5005147151046426
1490.0, 0.5000487379953479
1500.0, 0.5000761524218044
1510.0, 0.5005969313292831
1520.0, 0.5016105607718764
1530.0, 0.5031160404197018
1540.0, 0.5051118845461056
1550.0, 0.5075961234938959
1560.0, 0.5105663056191575
1570.0, 0.5140194997107269
1580.0, 0.517952297882945
1590.0, 0.5223608189388281
1600.0, 0.5272407122003415
1610.0, 0.5325871618019928
1620.0, 0.5383948914435095
1630.0, 0.5446581695969115
1640.0, 0.5513708151628358
1650.0, 0.5585262035705365
1660.0, 0.5661172733155359
1670.0, 0.5741365329284762
1680.0, 0.5825760683682968
1690.0, 0.5914275508324357
1700.0, 0.6006822449763535
1710.0, 0.6103310175342631
1720.0, 0.6203643463325597
1730.0, 0.6307723296870581
1740.0, 0.6415446961747585
1750.0, 0.6526708147705012
1760.0, 0.664139705338505
1770.0, 0.6759400494684347
1780.0, 0.6880602016453069
1790.0, 0.700488200742207
1800.0, 0.7132117818244768
1810.0, 0.726218388253725
1820.0, 0.7394951840797119
1830.0, 0.7530290667078845
1840.0, 0.7668066798300543
1850.0, 0.7808144266054611
1860.0, 0.7950384830792138
1870.0, 0.809464811824863
1880.0, 0.8240791757976491
1890.0, 0.8388671523847444
1900.0, 0.8538141476386314
1910.0, 0.8689054106795677
1920.0, 0.8841260482529214
1930.0, 0.8994610394270176
1940.0, 0.9148952504169836
1950.0, 0.9304134495199671
1960.0, 0.9460003221469887
1970.0, 0.9616404859365907
1980.0, 0.9773185059353731
1990.0, 0.9930189098304272
